,hash_id,latitude,longitude,timestamp,uncertainty,convert_time,percentage_of_intersect,IN_OUT
186,7,59.12388054694181,14.608532185730231,1610724865,2.213720039693932,2021-01-15 16:34:25,92.07869349184065,IN
187,7,59.12388054694172,14.60853218573018,1610724866,2.213720039693932,2021-01-15 16:34:26,92.07869336494758,IN
188,5,59.12388504874751,14.608544433899885,1610724866,2.483834737194666,2021-01-15 16:34:26,98.73435941777576,IN
189,5,59.123872654695845,14.608547315776713,1610724867,3.936612766178265,2021-01-15 16:34:27,74.2570645049369,IN
190,6,59.12386899179192,14.60857730405032,1610724868,6.3848605884709535,2021-01-15 16:34:28,37.38133495631349,OUT
191,5,59.123872650808046,14.608547186101047,1610724868,3.1269626693514514,2021-01-15 16:34:28,86.37110129880578,IN
192,5,59.123887678277676,14.608545317307373,1610724869,3.1269626693514514,2021-01-15 16:34:29,94.40978133620918,IN
193,5,59.12388767842732,14.608545318758875,1610724870,3.1269626693514514,2021-01-15 16:34:30,94.4109560935495,IN
194,6,59.12386899179203,14.608577304050293,1610724870,6.3848605884709535,2021-01-15 16:34:30,37.38133496991661,OUT
195,6,59.12388063155339,14.608503567133095,1610724876,10.98241593215156,2021-01-15 16:34:36,14.153672362011221,OUT
196,7,59.123879718557994,14.608530041933006,1610724876,2.0,2021-01-15 16:34:36,92.269136727381,IN
197,6,59.123874172006225,14.60851668246922,1610724878,10.98241593215156,2021-01-15 16:34:38,14.153672362011221,OUT
198,6,59.12388546218854,14.608536575668449,1610724880,3.9042393059300937,2021-01-15 16:34:40,74.50152525554401,IN
199,5,59.123882804531526,14.608544256849198,1610724880,2.483834737194666,2021-01-15 16:34:40,98.46222861898876,IN
200,5,59.123882804531604,14.608544256849148,1610724881,2.483834737194666,2021-01-15 16:34:41,98.46222862368498,IN
201,6,59.123885462188575,14.608536575668484,1610724881,3.9042393059300937,2021-01-15 16:34:41,74.50152528990472,IN
202,7,59.123886347271096,14.608540265075312,1610724845,2.7869084125686827,2021-01-15 16:34:05,95.58907248254631,IN
203,6,59.12393599526529,14.608509501163983,1610724846,13.967629176678708,2021-01-15 16:34:06,8.711436872335959,OUT
204,5,59.123887743190366,14.60854554091933,1610724847,2.7869084125686827,2021-01-15 16:34:07,98.6157752990569,IN
205,6,59.12388116238554,14.608512160726395,1610724848,3.9042393059300937,2021-01-15 16:34:08,51.53415956383886,IN
206,6,59.12388738225006,14.608527610048306,1610724849,3.9042393059300937,2021-01-15 16:34:09,66.51461344827129,IN
207,5,59.12388496784779,14.608545824408926,1610724849,2.7869084125686827,2021-01-15 16:34:09,97.788992738375,IN
208,5,59.123882804531576,14.608544256848875,1610724882,2.483834737194666,2021-01-15 16:34:42,98.4622285255352,IN
209,6,59.123885422624205,14.608536317066688,1610724883,3.9042393059300937,2021-01-15 16:34:43,74.2568132905937,IN
210,6,59.12388405290932,14.608530556549985,1610724884,3.4796569441088394,2021-01-15 16:34:44,73.65893689684616,IN
211,2,59.12387004654603,14.608556331260381,1610724885,3.2531934265408795,2021-01-15 16:34:45,83.57284354495344,IN
212,6,59.12388240297322,14.60853178012305,1610724886,3.4796569441088394,2021-01-15 16:34:46,74.8289292869262,IN
213,2,59.12386992732044,14.608556456884319,1610724886,3.8094809054070033,2021-01-15 16:34:46,74.64379045147453,IN
214,7,59.123881363747294,14.608534064275565,1610724855,2.213720039693932,2021-01-15 16:34:15,94.37764032578819,IN
